Date,Open,High,Low,Close,Adj Close,Volume
2015-06-12,117.59,119.07,117.55,117.95,92.02,7863100
2015-06-15,118.89,119.06,117.74,118.14,92.17,8194200
2015-06-16,118.61,119.08,117.94,119.07,92.89,7046400
2015-06-17,118.50,118.63,117.25,118.15,92.18,13626100
2015-06-18,117.37,117.74,116.75,117.57,91.72,10123300
2015-06-19,118.51,119.19,118.49,119.08,92.90,10439200
2015-06-22,117.84,118.14,116.59,116.65,91.01,9769000
2015-06-23,115.73,116.96,115.69,115.95,90.46,8945100
2015-06-24,116.51,117.17,116.16,116.95,91.24,8600400
2015-06-25,116.59,117.08,116.19,116.54,90.92,8287800
2015-06-26,115.67,115.87,114.88,115.23,89.90,11673000
2015-06-29,116.96,118.67,116.46,118.28,92.28,17132900
2015-06-30,117.40,118.70,117.33,117.46,91.64,13469000
2015-07-01,115.82,116.36,115.43,115.62,90.40,12451500
2015-07-02,116.32,116.66,115.88,116.00,90.70,6682100
2015-07-06,118.05,118.65,117.06,118.15,92.38,10605800
2015-07-07,119.66,120.49,118.95,119.26,93.25,16160100
2015-07-08,120.02,120.57,119.50,120.29,94.05,9951800
2015-07-09,118.70,119.12,117.85,117.92,92.20,11108900
2015-07-10,116.04,116.72,115.76,116.05,90.74,13636600
2015-07-13,115.39,116.46,115.39,115.69,90.46,8006700
2015-07-14,116.02,116.27,115.66,116.07,90.75,4227800
2015-07-15,116.11,117.55,116.04,117.30,91.71,8720400
2015-07-16,116.89,118.16,116.87,118.11,92.35,7306500
2015-07-17,118.37,118.89,118.36,118.72,92.83,7404900
2015-07-20,118.29,118.65,117.90,118.22,92.43,5941000
2015-07-21,117.68,118.93,117.66,118.86,92.93,5627500
2015-07-22,119.01,119.90,118.95,119.60,93.51,6228900
2015-07-23,119.60,121.20,119.45,121.09,94.68,9087700
2015-07-24,121.50,121.55,120.92,121.39,94.91,7307900
2015-07-27,122.19,122.29,121.48,122.04,95.42,8172000
2015-07-28,121.16,121.57,120.90,121.15,94.73,9128200
2015-07-29,121.02,121.17,120.42,120.70,94.37,6706400
2015-07-30,121.21,121.94,121.15,121.63,95.10,6146600
2015-07-31,122.44,122.90,122.06,122.53,95.80,9178400
2015-08-03,122.32,123.75,122.32,123.55,96.81,11753700
2015-08-04,123.16,123.32,122.46,122.57,96.04,6448800
2015-08-05,121.77,121.91,121.19,121.65,95.32,7574400
2015-08-06,122.00,122.87,122.00,122.73,96.17,6118100
2015-08-07,123.30,124.50,123.24,124.34,97.43,8317000
2015-08-10,123.41,123.57,122.52,122.80,96.22,7461700
2015-08-11,124.30,125.13,124.16,124.75,97.75,11145700
2015-08-12,124.93,125.71,124.00,124.07,97.22,8455200
2015-08-13,123.83,124.42,123.22,123.67,96.91,7691400
2015-08-14,123.47,124.37,123.20,123.96,97.13,4324700
2015-08-17,124.71,125.10,124.39,124.52,97.57,7880300
2015-08-18,123.80,124.29,123.38,123.54,96.80,5024300
2015-08-19,123.06,124.93,122.99,124.76,97.76,10736000
2015-08-20,125.37,126.10,125.18,126.02,98.75,9078300
2015-08-21,126.16,126.74,125.59,126.40,99.05,10718300
2015-08-24,128.31,128.92,125.82,126.36,99.01,16663400
2015-08-25,124.55,124.79,123.56,124.33,97.42,15354800
2015-08-26,123.00,123.51,121.36,121.93,95.54,16429900
2015-08-27,121.82,122.87,121.65,122.00,95.60,9127000
2015-08-28,123.15,123.47,122.23,122.36,95.88,9946200
2015-08-31,123.36,123.47,121.34,121.42,95.14,8617600
2015-09-01,121.64,122.09,120.98,122.03,95.83,15298200
2015-09-02,121.42,121.98,120.86,120.98,95.00,9515200
2015-09-03,121.38,121.67,120.71,121.57,95.47,7042500
2015-09-04,122.45,122.93,121.82,122.68,96.34,7951300
2015-09-08,121.38,121.56,120.76,120.87,94.92,7049500
2015-09-09,119.63,121.71,119.56,121.45,95.37,7441900
2015-09-10,121.02,121.19,120.45,120.63,94.73,6789700
2015-09-11,121.47,122.08,121.33,121.39,95.33,5890900
2015-09-14,121.95,122.15,121.28,121.58,95.48,4221700
2015-09-15,120.89,121.05,119.12,119.25,93.65,11895000
2015-09-16,118.96,119.44,118.55,118.80,93.29,6949800
2015-09-17,118.88,120.37,118.73,120.25,94.43,19843600
2015-09-18,121.21,122.20,121.13,122.10,95.88,14963300
2015-09-21,121.01,121.11,119.78,120.11,94.32,10085600
2015-09-22,121.44,122.39,121.14,121.78,95.63,9968200
2015-09-23,121.62,122.07,120.99,121.77,95.62,6769900
2015-09-24,123.17,123.68,122.49,122.60,96.28,9605800
2015-09-25,121.65,121.93,121.27,121.54,95.44,8383700
2015-09-28,122.20,123.77,122.20,123.62,97.08,9833400
2015-09-29,123.54,124.29,123.25,123.97,97.35,9006100
2015-09-30,123.41,123.80,123.12,123.54,97.01,9832600
2015-10-01,124.08,124.52,123.66,123.81,97.43,9069400
2015-10-02,125.59,126.21,124.18,124.56,98.02,13000400
2015-10-05,123.72,123.83,122.78,122.87,96.69,11362700
2015-10-06,122.55,123.60,122.41,123.40,97.11,5687800
2015-10-07,122.81,123.33,122.51,122.99,96.78,6712800
2015-10-08,123.29,123.37,121.66,121.96,95.97,12882300
2015-10-09,121.97,122.64,121.90,122.28,96.22,9038100
2015-10-12,123.03,123.43,122.91,123.21,96.96,4241000
2015-10-13,123.53,123.60,122.80,123.42,97.12,6147200
2015-10-14,123.70,124.55,123.30,124.50,97.97,9738100
2015-10-15,124.31,124.46,123.78,123.89,97.49,6924300
2015-10-16,124.25,124.47,123.87,123.93,97.52,8048300
2015-10-19,123.79,123.97,122.91,123.59,97.26,6238400
2015-10-20,122.80,122.97,122.55,122.83,96.66,6431300
2015-10-21,123.61,124.22,123.47,124.05,97.62,6603800
2015-10-22,124.10,124.78,123.51,124.26,97.78,6934100
2015-10-23,123.10,123.46,122.85,123.20,96.95,7058200
2015-10-26,123.87,124.20,123.81,124.02,97.59,5859800
2015-10-27,124.51,124.90,124.16,124.33,97.84,7156800
2015-10-28,124.27,124.34,123.30,123.83,97.44,8468700
2015-10-29,123.18,123.22,121.70,121.86,95.89,12108000
2015-10-30,122.24,122.81,122.02,122.78,96.62,11861400
2015-11-02,121.78,122.18,121.68,121.95,96.17,8751000
2015-11-03,121.65,121.74,120.79,120.95,95.39,8921600
2015-11-04,121.10,121.54,120.70,121.09,95.50,5980800
2015-11-05,121.05,121.06,120.30,120.77,95.24,7268400
2015-11-06,119.49,119.53,118.74,119.00,93.85,10604700
2015-11-09,118.10,118.90,118.00,118.33,93.32,9159500
2015-11-10,118.50,119.21,118.38,118.68,93.60,6712500
2015-11-11,118.35,118.58,118.27,118.43,93.40,2857900
2015-11-12,118.75,119.44,118.70,119.00,93.85,6805700
2015-11-13,119.32,119.90,119.22,119.68,94.38,7906600
2015-11-16,119.79,120.00,119.13,119.57,94.30,5485300
2015-11-17,119.00,120.13,118.66,119.77,94.46,5122900
2015-11-18,119.58,120.19,119.36,120.02,94.65,5233900
2015-11-19,120.88,121.15,120.68,120.82,95.28,6643000
2015-11-20,120.93,121.04,120.28,120.45,94.99,5971000
2015-11-23,120.53,121.12,120.32,120.82,95.28,5436300
2015-11-24,120.90,121.20,120.58,120.81,95.28,3371500
2015-11-25,121.17,121.42,120.95,121.09,95.50,3280900
2015-11-27,121.25,121.32,120.96,120.97,95.40,2570600
2015-11-30,121.10,121.53,121.06,121.45,95.78,5179800
2015-12-01,121.26,122.85,121.26,122.83,97.07,12766600
2015-12-02,122.66,123.04,122.19,122.87,97.11,7345800
2015-12-03,121.36,121.40,118.99,119.53,94.47,16612200
2015-12-04,119.53,120.93,119.47,120.58,95.30,11843800
2015-12-07,120.81,122.46,120.80,121.75,96.22,9016700
2015-12-08,122.28,122.43,121.45,121.81,96.27,7257500
2015-12-09,121.35,122.15,120.51,121.68,96.16,8993900
2015-12-10,121.79,122.03,121.49,121.84,96.29,5606900
2015-12-11,123.03,124.10,122.87,123.76,97.81,12300000
2015-12-14,123.08,123.15,121.75,122.16,96.54,10661100
2015-12-15,121.02,121.60,120.83,121.44,95.98,8795500
2015-12-16,121.07,122.17,120.50,121.18,95.77,10988600
2015-12-17,121.78,122.78,121.64,122.55,96.85,9923000
2015-12-18,123.08,123.52,122.82,123.23,97.39,10171700
2015-12-21,123.43,123.78,122.92,123.20,97.37,7494900
2015-12-22,122.65,122.80,121.99,122.31,96.66,5445800
2015-12-23,121.23,121.61,120.87,121.39,95.94,7287100
2015-12-24,121.47,121.87,121.40,121.83,96.49,3364600
2015-12-28,121.99,122.67,121.85,122.19,96.77,7586600
2015-12-29,121.69,121.74,120.01,120.16,95.16,7787500
2015-12-30,119.92,120.54,119.67,120.04,95.07,5508900
2015-12-31,120.57,120.86,120.25,120.58,95.50,7897700
2016-01-04,121.93,122.45,121.32,121.45,96.18,10591900
2016-01-05,120.88,121.50,120.66,120.96,95.80,6242600
2016-01-06,122.30,122.62,122.05,122.59,97.09,8916900
2016-01-07,122.68,122.93,121.79,122.81,97.26,10202200
2016-01-08,122.43,123.47,122.23,123.36,97.70,9577200
2016-01-11,122.04,122.79,121.86,122.01,96.63,10040300
2016-01-12,122.34,124.32,122.15,123.77,98.02,12897700
2016-01-13,123.53,125.50,123.27,124.99,98.99,15577600
2016-01-14,124.47,124.97,123.34,123.82,98.06,12873800
2016-01-15,125.40,125.96,125.08,125.75,99.59,13976300
2016-01-19,125.13,126.07,124.95,125.36,99.28,8926600
2016-01-20,126.98,127.92,126.42,126.68,100.33,17283300
2016-01-21,126.94,127.29,125.67,125.82,99.65,11001600
2016-01-22,124.91,125.53,124.52,125.34,99.27,10164300
2016-01-25,125.95,126.27,125.65,126.02,99.80,5738200
2016-01-26,125.99,126.46,125.75,126.08,99.85,5692600
2016-01-27,125.75,126.29,125.19,126.05,99.83,7957800
2016-01-28,125.54,126.41,125.46,126.23,99.97,10575400
2016-01-29,127.41,127.86,126.92,127.30,100.82,13170700
2016-02-01,126.79,127.07,126.29,126.67,100.51,9948400
2016-02-02,128.10,129.04,128.00,129.02,102.37,10400000
2016-02-03,128.28,129.94,127.92,127.95,101.52,13309000
2016-02-04,128.22,128.59,127.51,128.57,102.02,9953500
2016-02-05,127.89,129.00,127.59,128.72,102.14,9200800
2016-02-08,129.72,131.63,129.68,131.49,104.33,14452200
2016-02-09,132.04,132.06,130.96,131.63,104.44,15232100
2016-02-10,131.70,132.84,131.11,132.79,105.36,12797100
2016-02-11,134.44,135.25,133.01,133.72,106.10,21620200
2016-02-12,132.64,133.13,130.93,131.50,104.34,13888400
2016-02-16,130.72,130.75,129.81,130.11,103.24,11766000
2016-02-17,129.64,129.83,128.71,129.31,102.60,13157300
2016-02-18,129.41,131.00,129.36,130.90,103.87,10196700
2016-02-19,130.94,131.82,130.73,131.01,103.95,8188700
2016-02-22,131.10,131.11,130.70,130.94,103.90,5054300
2016-02-23,129.88,131.74,129.78,131.47,104.32,8320700
2016-02-24,132.40,133.39,130.95,131.21,104.11,9091200
2016-02-25,131.48,132.56,131.32,131.68,104.48,6097200
2016-02-26,130.31,130.81,130.04,130.41,103.48,9245000
2016-02-29,130.47,131.17,130.42,130.98,103.93,8016100
2016-03-01,130.82,130.85,128.32,128.43,102.10,13729100
2016-03-02,128.32,128.97,128.21,128.96,102.52,7047700
2016-03-03,129.07,129.94,128.77,129.43,102.89,6394800
2016-03-04,128.75,129.13,127.76,128.60,102.23,8687000
2016-03-07,128.45,128.67,128.05,128.56,102.20,5493300
2016-03-08,130.35,130.99,129.95,129.98,103.33,7175400
2016-03-09,129.08,129.69,128.81,129.19,102.70,7194700
2016-03-10,129.50,129.84,127.92,128.66,102.28,10091600
2016-03-11,128.82,128.88,127.21,127.36,101.25,8927000
2016-03-14,127.82,128.39,127.66,127.76,101.57,5177000
2016-03-15,128.50,128.66,127.61,127.88,101.66,6413200
2016-03-16,127.75,128.52,127.37,128.26,101.96,9728900
2016-03-17,128.51,129.34,128.49,128.79,102.38,7805500
2016-03-18,129.04,129.51,128.70,129.06,102.60,8198600
2016-03-21,128.25,128.62,127.75,128.07,101.81,5514800
2016-03-22,128.83,129.02,127.92,128.04,101.79,4997900
2016-03-23,128.41,129.82,128.29,129.49,102.94,10628200
2016-03-24,130.58,130.64,129.00,129.54,102.98,6343300
2016-03-28,129.38,130.16,129.28,129.71,103.12,5058700
2016-03-29,130.38,131.09,130.02,131.07,104.20,9396700
2016-03-30,130.03,130.07,128.98,129.69,103.10,8478700
2016-03-31,129.98,130.81,129.79,130.61,103.83,7832300
2016-04-01,130.98,131.13,129.90,130.68,104.10,9341400
2016-04-04,130.79,130.97,130.27,130.76,104.17,5145100
2016-04-05,132.01,132.36,131.78,132.19,105.31,6482800
2016-04-06,131.53,131.67,130.74,131.23,104.54,6393700
2016-04-07,132.19,132.99,132.01,132.85,105.83,5963300
2016-04-08,132.17,132.40,131.64,132.01,105.16,5584800
2016-04-11,131.32,132.18,131.11,131.84,105.03,4805500
2016-04-12,131.08,131.55,130.53,130.93,104.30,4276000
2016-04-13,130.69,131.58,130.52,131.39,104.67,5207900
2016-04-14,130.91,131.31,130.49,130.76,104.17,6967000
2016-04-15,131.29,132.16,131.25,131.88,105.06,5831100
2016-04-18,131.33,131.44,130.66,131.31,104.60,4486600
2016-04-19,131.08,131.31,130.29,130.90,104.28,5212200
2016-04-20,131.16,131.65,129.27,129.46,103.13,10920700
2016-04-21,128.44,129.07,128.29,128.69,102.52,11154200
2016-04-22,128.85,128.91,128.24,128.36,102.25,5826400
2016-04-25,128.06,128.52,127.83,127.83,101.83,5539500
2016-04-26,127.76,127.76,127.12,127.25,101.37,7840000
2016-04-27,127.92,128.82,127.62,128.52,102.38,8380100
2016-04-28,128.21,129.14,128.04,129.05,102.80,7974600
2016-04-29,128.45,129.71,128.20,129.38,103.07,7416300
2016-05-02,128.66,128.90,127.80,127.82,102.03,11035200
2016-05-03,129.55,130.02,129.35,129.43,103.31,10736700
2016-05-04,129.68,130.17,129.19,130.14,103.88,7211200
2016-05-05,130.06,131.07,129.70,131.01,104.58,7870400
2016-05-06,130.85,130.86,130.29,130.45,104.13,7232500
2016-05-09,130.46,130.89,130.32,130.86,104.46,4950800
2016-05-10,130.85,131.12,130.65,130.87,104.46,4331900
2016-05-11,130.83,132.00,130.66,131.61,105.05,9256000
2016-05-12,130.66,131.17,130.59,131.01,104.58,6087400
2016-05-13,131.48,132.32,131.23,132.28,105.59,8707300
2016-05-16,131.64,131.66,130.98,131.14,104.68,5137000
2016-05-17,131.21,131.83,131.21,131.36,104.85,4449100
2016-05-18,130.81,130.85,128.91,129.49,103.36,12681000
2016-05-19,129.68,130.33,129.65,130.05,103.81,6209400
2016-05-20,129.65,130.40,129.55,130.15,103.89,5348900
2016-05-23,130.36,130.73,129.92,130.44,104.12,6979700
2016-05-24,129.97,130.19,129.24,129.86,103.66,5968200
2016-05-25,129.83,130.25,129.31,129.37,103.27,6367400
2016-05-26,129.81,130.45,129.80,130.04,103.80,5419300
2016-05-27,130.07,130.26,129.70,129.85,103.65,5267600
2016-05-31,129.02,130.44,128.98,130.16,103.90,8344300
2016-06-01,130.63,131.27,130.11,130.42,104.32,9874900
2016-06-02,130.90,131.69,130.87,131.36,105.07,5835400
2016-06-03,132.86,133.23,132.60,133.23,106.57,11077200
2016-06-06,132.78,132.89,132.10,132.24,105.77,7573700
2016-06-07,132.64,132.98,132.54,132.56,106.03,4680200
2016-06-08,132.87,133.43,132.71,133.27,106.60,5313200
2016-06-09,134.32,134.54,133.93,134.13,107.29,6820300
2016-06-10,134.79,135.33,134.26,134.78,107.81,6984600
2016-06-13,135.09,135.39,134.77,135.38,108.29,7283300
2016-06-14,136.19,136.22,135.22,135.28,108.21,9012500
2016-06-15,135.52,136.23,135.31,135.80,108.62,7953200
2016-06-16,136.74,137.56,136.18,136.46,109.15,10372700
2016-06-17,136.20,136.27,135.26,135.61,108.47,8489900
2016-06-20,134.24,134.55,134.01,134.16,107.31,7365900
2016-06-21,134.29,134.58,133.46,133.54,106.81,6005800
2016-06-22,133.50,133.99,133.25,133.76,106.99,5773700
2016-06-23,132.61,133.32,132.08,132.23,105.77,9029100
2016-06-24,136.61,136.61,135.30,135.78,108.61,17155000
2016-06-27,138.44,139.59,138.40,139.17,111.32,16577100
2016-06-28,139.44,139.90,138.88,139.46,111.55,14006400
2016-06-29,139.68,140.13,138.26,138.39,110.69,12999800
2016-06-30,138.81,139.94,138.09,138.90,111.10,14698500
2016-07-01,140.81,140.82,139.19,140.57,112.64,15430200
2016-07-05,141.85,142.91,141.70,142.33,114.05,8840800
2016-07-06,142.79,143.00,141.96,142.56,114.24,14352800
2016-07-07,142.09,143.19,141.78,142.55,114.23,9676400
2016-07-08,142.92,143.62,142.36,143.60,115.07,10355300
2016-07-11,143.05,143.47,142.24,142.34,114.06,8099000
2016-07-12,140.42,140.86,139.64,140.00,112.19,15810600
2016-07-13,141.37,141.77,140.95,141.65,113.51,8181700
2016-07-14,139.28,139.84,139.09,139.59,111.86,10817000
2016-07-15,138.89,139.11,138.18,138.39,110.90,9958600
2016-07-18,139.07,139.26,137.73,138.26,110.79,5955900
2016-07-19,138.94,139.31,138.40,139.04,111.42,8073900
2016-07-20,138.23,138.51,137.91,138.28,110.81,6942500
2016-07-21,137.04,138.62,136.99,138.56,111.03,10398400
2016-07-22,137.93,139.24,137.87,138.80,111.23,5811400
2016-07-25,138.94,139.26,138.59,138.70,111.15,4243800
2016-07-26,139.52,139.52,138.46,138.92,111.32,5243400
2016-07-27,139.55,140.65,139.40,140.65,112.71,8508100
2016-07-28,139.80,140.84,139.71,140.39,112.50,7336100
2016-07-29,140.45,141.68,140.22,141.56,113.44,8766700
2016-08-01,139.78,140.50,139.61,139.77,112.21,9809300
2016-08-02,137.83,139.26,137.50,138.33,111.05,10051200
2016-08-03,138.60,138.78,137.91,138.41,111.12,4930600
2016-08-04,139.46,140.16,139.27,139.45,111.95,5646000
2016-08-05,139.05,139.18,137.82,138.00,110.79,7778600
2016-08-08,137.60,138.54,137.32,138.26,111.00,5185200
2016-08-09,138.71,139.72,138.62,139.62,112.09,5503200
2016-08-10,139.90,140.51,139.47,140.16,112.52,5843500
2016-08-11,140.06,140.08,138.54,138.91,111.52,7624600
2016-08-12,140.41,140.86,139.87,140.08,112.46,7989600
2016-08-15,139.34,139.63,138.75,138.76,111.40,5108600
2016-08-16,138.98,139.15,138.23,138.39,111.10,6182700
2016-08-17,138.63,139.44,138.50,139.22,111.77,5002000
2016-08-18,139.20,139.76,138.79,139.44,111.94,3805200
2016-08-19,138.64,139.05,138.10,138.71,111.36,5516300
2016-08-22,139.65,140.14,139.37,139.88,112.30,5549700
2016-08-23,140.27,140.59,139.67,140.03,112.42,6841400
2016-08-24,140.10,140.19,139.39,139.70,112.15,6027800
2016-08-25,139.26,139.78,138.96,139.17,111.73,5855500
2016-08-26,139.73,140.69,138.22,138.36,111.08,12962500
2016-08-29,139.38,140.35,139.21,140.21,112.56,7310400
2016-08-30,140.17,140.26,139.67,139.67,112.13,5161800
2016-08-31,139.66,140.17,139.34,139.87,112.29,7349700
2016-09-01,138.62,140.10,138.57,139.77,112.41,9149100
2016-09-02,138.96,139.05,138.17,138.63,111.49,8397000
2016-09-06,138.71,140.08,138.51,139.64,112.31,8542600
2016-09-07,140.37,140.42,139.54,139.54,112.23,5421800
2016-09-08,138.86,139.27,137.26,137.79,110.82,14301500
2016-09-09,136.07,136.12,135.41,135.52,108.99,13347700
2016-09-12,135.32,135.83,135.16,135.59,109.05,9096600
2016-09-13,135.87,136.00,133.36,134.05,107.81,15645400
2016-09-14,134.05,134.91,134.05,134.25,107.97,7037700
2016-09-15,133.61,134.05,133.03,133.67,107.51,9874500
2016-09-16,134.58,134.81,134.22,134.75,108.37,7507900
2016-09-19,134.52,134.87,134.25,134.31,108.02,7105900
2016-09-20,135.15,135.58,134.67,134.78,108.40,6054800
2016-09-21,134.60,135.89,134.18,135.87,109.27,10698100
2016-09-22,136.67,137.29,136.50,136.95,110.14,12426200
2016-09-23,137.03,137.34,136.71,136.82,110.04,5928800
2016-09-26,137.07,137.83,137.02,137.69,110.74,8661300
2016-09-27,138.59,138.80,137.95,138.70,111.55,9450400
2016-09-28,138.50,139.15,138.22,138.40,111.31,7958700
2016-09-29,137.56,139.07,137.45,138.75,111.59,8319800
2016-09-30,138.55,138.64,136.87,137.51,110.59,11747100
2016-10-03,137.68,137.77,136.76,136.81,110.23,7588800
2016-10-04,136.62,136.84,135.16,135.21,108.94,12048700
2016-10-05,135.02,135.08,134.12,134.58,108.43,8917700
2016-10-06,133.97,134.69,133.68,133.83,107.83,7839900
2016-10-07,133.93,134.29,133.09,133.92,107.90,9953200
2016-10-10,132.85,133.16,132.51,133.13,107.26,6089100
2016-10-11,132.86,133.55,132.57,132.83,107.02,9670400
2016-10-12,132.67,133.02,132.24,132.96,107.13,7582400
2016-10-13,133.64,133.93,133.37,133.46,107.53,7080600
2016-10-14,132.27,132.95,131.53,131.59,106.02,11415100
2016-10-17,132.10,132.74,132.09,132.43,106.70,10595900
2016-10-18,131.86,132.89,131.83,132.86,107.05,7151000
2016-10-19,132.37,133.27,132.32,132.97,107.13,6941300
2016-10-20,133.64,133.75,132.90,133.11,107.25,6082300
2016-10-21,133.52,133.72,132.87,133.31,107.41,9222700
2016-10-24,133.41,133.45,132.29,132.73,106.94,6507500
2016-10-25,132.53,133.56,132.49,133.08,107.22,5134700
2016-10-26,132.46,132.80,131.99,132.18,106.50,5842500
2016-10-27,131.07,131.07,130.06,130.74,105.34,10044700
2016-10-28,130.39,130.93,130.33,130.45,105.10,7541000
2016-10-31,130.89,131.29,130.71,131.25,105.75,7047500
2016-11-01,130.16,131.60,129.88,131.01,105.76,12622400
2016-11-02,131.30,132.11,131.03,131.58,106.22,8666200
2016-11-03,130.75,131.05,130.44,130.57,105.40,6085400
2016-11-04,131.27,131.79,131.13,131.74,106.35,7622600
2016-11-07,130.75,131.00,130.44,130.62,105.44,5386700
2016-11-08,131.02,131.21,129.71,130.09,105.01,7576500
2016-11-09,127.22,127.37,124.22,124.57,100.56,31233500
2016-11-10,123.97,124.96,122.72,122.73,99.07,22961200
2016-11-11,122.96,123.05,121.65,122.04,98.52,10040200
2016-11-14,121.28,122.66,120.73,121.31,97.93,21174400
2016-11-15,122.22,122.81,121.78,121.91,98.41,11963700
2016-11-16,122.30,123.14,122.17,123.01,99.30,9149500
2016-11-17,121.95,122.11,120.99,121.20,97.84,11221600
2016-11-18,121.63,121.97,120.34,120.85,97.56,13577700
2016-11-21,121.21,121.48,120.89,121.15,97.80,6488100
2016-11-22,121.66,121.76,120.88,121.11,97.77,9989900
2016-11-23,119.99,120.91,119.25,120.64,97.39,13563500
2016-11-25,121.19,121.29,120.40,120.82,97.53,3126300
2016-11-28,121.41,121.73,121.09,121.71,98.25,8555000
2016-11-29,121.44,122.40,121.21,122.22,98.66,8363000
2016-11-30,119.97,121.01,119.48,120.24,97.06,21163500
2016-12-01,118.51,118.99,117.64,118.73,96.04,21715700
2016-12-02,119.17,120.21,119.14,119.60,96.74,12487500
2016-12-05,118.93,120.40,118.45,119.47,96.64,12100100
2016-12-06,119.34,119.94,119.12,119.38,96.56,11526600
2016-12-07,119.82,120.62,119.82,120.40,97.39,10392200
2016-12-08,119.15,119.31,118.78,118.98,96.24,12041100
2016-12-09,118.64,118.86,117.28,117.50,95.04,14646400
2016-12-12,117.27,117.80,116.88,117.72,95.22,9496300
2016-12-13,118.40,118.49,117.44,118.14,95.56,12189200
2016-12-14,119.08,119.21,116.80,116.82,94.49,16618400
2016-12-15,117.56,118.29,117.03,117.41,94.97,12400500
2016-12-16,117.61,117.92,116.80,117.14,94.75,14924600
2016-12-19,117.98,118.58,117.74,118.40,95.77,10868300
2016-12-20,117.63,117.90,117.38,117.81,95.29,7030600
2016-12-21,117.92,118.40,117.73,118.33,95.71,4624700
2016-12-22,117.53,118.00,117.50,117.81,95.54,5177800
2016-12-23,118.24,118.39,117.95,118.05,95.74,4461600
2016-12-27,117.42,117.70,117.23,117.67,95.43,5276600
2016-12-28,117.86,118.88,117.70,118.53,96.13,7578600
2016-12-29,118.80,119.27,118.66,118.95,96.47,8581400
2016-12-30,118.78,119.65,118.72,119.13,96.61,10613900
2017-01-03,118.41,119.99,118.18,119.64,97.03,13217300
2017-01-04,119.76,120.24,119.45,120.10,97.40,6699600
2017-01-05,120.45,122.03,120.17,121.98,98.93,13265800
2017-01-06,121.13,121.54,120.75,120.86,98.02,8369300
2017-01-09,121.88,122.00,121.46,121.83,98.80,8839100
2017-01-10,121.55,121.91,121.28,121.75,98.74,8417900
2017-01-11,121.94,122.69,121.41,122.16,99.07,9402500
2017-01-12,122.80,123.14,121.83,121.89,98.85,9977600
2017-01-13,121.33,121.75,120.62,121.31,98.38,9820000
2017-01-17,122.81,122.94,121.99,122.58,99.41,7853300
2017-01-18,121.77,121.96,120.91,121.01,98.14,9064700
2017-01-19,120.49,120.58,119.55,120.18,97.47,11795600
2017-01-20,119.84,120.31,119.29,119.94,97.27,16953200
2017-01-23,120.34,121.87,120.02,121.14,98.24,13118400
2017-01-24,120.77,121.13,119.80,120.31,97.57,8395000
2017-01-25,119.28,119.60,118.56,118.80,96.35,11115100
2017-01-26,118.91,119.26,118.33,119.20,96.67,7827900
2017-01-27,119.40,119.83,119.25,119.63,97.02,7197800
2017-01-30,119.44,119.88,119.20,119.27,96.73,6569500
2017-01-31,119.33,120.40,119.25,120.10,97.40,13298500
2017-02-01,119.10,119.53,118.58,119.10,96.80,10975500
2017-02-02,119.93,120.14,119.00,119.05,96.76,6978600
2017-02-03,119.44,119.87,118.47,119.00,96.72,10275600
2017-02-06,119.76,120.13,119.12,119.72,97.30,8433800
2017-02-07,119.78,121.01,119.47,120.60,98.02,8418400
2017-02-08,121.42,122.27,121.41,122.24,99.35,15734200
2017-02-09,121.41,121.59,120.66,120.83,98.20,16890600
2017-02-10,120.11,120.95,120.11,120.76,98.15,7978500
2017-02-13,120.25,120.41,119.88,120.38,97.84,11536800
2017-02-14,120.24,120.30,118.83,119.51,97.13,13210500
2017-02-15,118.76,119.22,118.65,118.96,96.68,8481000
2017-02-16,119.22,120.21,119.12,119.61,97.21,10005800
2017-02-17,120.61,120.70,120.13,120.32,97.79,7886400
2017-02-21,119.68,120.61,119.60,120.11,97.62,8703800
2017-02-22,120.80,120.82,119.59,120.31,97.78,8101500
2017-02-23,120.57,120.74,120.33,120.67,98.07,5330800
2017-02-24,121.35,122.14,121.26,122.01,99.16,11336000
2017-02-27,121.81,121.90,121.23,121.29,98.58,11039800
2017-02-28,121.50,122.08,121.32,121.74,98.94,8410500
2017-03-01,119.44,119.55,118.95,119.47,97.29,10717100
2017-03-02,119.01,119.21,118.62,119.04,96.94,8201200
2017-03-03,119.23,119.35,118.55,119.35,97.19,9515200
2017-03-06,119.12,119.12,118.52,118.78,96.72,4489200
2017-03-07,118.48,118.68,118.25,118.42,96.43,7080100
2017-03-08,117.31,117.95,117.23,117.78,95.91,11336300
2017-03-09,117.34,117.48,116.77,116.84,95.14,10575400
2017-03-10,117.14,117.32,116.68,117.25,95.48,9218500
2017-03-13,116.83,117.09,116.49,116.51,94.88,6993100
2017-03-14,116.77,117.35,116.71,117.07,95.33,9869200
2017-03-15,117.56,118.83,117.43,118.50,96.50,14600500
2017-03-16,117.99,118.15,117.63,117.90,96.01,8018200
2017-03-17,118.11,118.75,118.03,118.64,96.61,7266800
2017-03-20,118.55,119.23,118.50,119.15,97.03,5497800
2017-03-21,119.05,120.30,119.02,120.14,97.83,12540700
2017-03-22,120.72,121.17,120.43,120.62,98.22,11661400
2017-03-23,120.83,121.02,120.06,120.45,98.08,6746500
2017-03-24,120.53,121.10,120.40,120.88,98.43,5819600
